# Program:featureCounts v1.4.6-p3; Command:"subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "2" "-a" "annotation.gff" "-o" "counts_all_illumina.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_02626	CP000253.1	2414312	2414731	+	420	1215	945	2246	3593	534	785
gene-SAOUHSC_02627	CP000253.1	2414839	2415741	-	903	2273	1549	3760	4167	1199	1391
gene-SAOUHSC_02628	CP000253.1	2415967	2416605	+	639	2819	2015	3107	3070	366	2066
gene-SAOUHSC_02629	CP000253.1	2416851	2418782	-	1932	14867	23210	23609	32834	6821	14481
gene-SAOUHSC_02630	CP000253.1	2418795	2419442	-	648	5561	8448	8305	13470	1825	4901
gene-SAOUHSC_02631	CP000253.1	2419563	2420114	+	552	485	230	1102	1075	74	280
gene-SAOUHSC_02632	CP000253.1	2420344	2420631	-	288	189	133	377	770	135	137
gene-SAOUHSC_02633	CP000253.1	2420613	2421551	-	939	471	464	1021	1439	160	361
gene-SAOUHSC_02634	CP000253.1	2421661	2421789	-	129	17	14	10	12	3	20
gene-SAOUHSC_02635	CP000253.1	2421820	2423202	-	1383	5850	3954	2976	4337	249	4813
gene-SAOUHSC_A02503	CP000253.1	2423112	2423381	+	270	50	15	53	47	5	44
gene-SAOUHSC_02636	CP000253.1	2423442	2423618	-	177	7125	4873	4968	4895	1019	5128
gene-SAOUHSC_02637	CP000253.1	2423661	2423897	-	237	4731	3246	4175	5364	596	4268
gene-SAOUHSC_02638	CP000253.1	2424092	2425060	+	969	11971	9846	7979	12328	1484	9689
gene-SAOUHSC_A02505	CP000253.1	2425299	2425460	-	162	82	70	60	81	81	49
gene-SAOUHSC_02639	CP000253.1	2425635	2425991	+	357	54	45	90	108	8	56
gene-SAOUHSC_02640	CP000253.1	2426131	2426796	-	666	857	548	218	266	21	535
gene-SAOUHSC_02641	CP000253.1	2426796	2427851	-	1056	603	412	165	150	12	450
gene-SAOUHSC_02643	CP000253.1	2427987	2428661	+	675	790	590	714	871	131	672
gene-SAOUHSC_02644	CP000253.1	2428654	2430027	+	1374	3777	2631	2046	2117	199	3102
gene-SAOUHSC_02645	CP000253.1	2430190	2430633	+	444	1408	3350	27529	7332	214	961
gene-SAOUHSC_02646	CP000253.1	2430630	2431085	+	456	2218	5042	28309	6731	579	1340
gene-SAOUHSC_02647	CP000253.1	2431151	2432629	-	1479	8112	6263	6569	6215	1950	5062
gene-SAOUHSC_02648	CP000253.1	2433010	2434608	-	1599	11946	8798	28016	31660	5683	10108
gene-SAOUHSC_02649	CP000253.1	2434925	2436598	+	1674	5176	4131	4436	4840	473	3833
gene-SAOUHSC_02650	CP000253.1	2436751	2437380	-	630	8216	7796	22514	39469	4010	5502
gene-SAOUHSC_02651	CP000253.1	2437694	2438209	-	516	437	289	911	1291	212	303
gene-SAOUHSC_02652	CP000253.1	2438502	2439404	+	903	1439	1042	1799	3066	899	814
gene-SAOUHSC_02653	CP000253.1	2439450	2439785	-	336	264	183	257	405	210	118
gene-SAOUHSC_02654	CP000253.1	2439887	2440921	-	1035	848	528	707	1049	151	388
gene-SAOUHSC_02655	CP000253.1	2440932	2441048	-	117	8	2	2	0	0	3
gene-SAOUHSC_02656	CP000253.1	2441153	2441584	-	432	1859	1259	1854	2567	838	1288
gene-SAOUHSC_02657	CP000253.1	2441636	2441728	+	93	47	23	18	21	1	27
gene-SAOUHSC_02658	CP000253.1	2441791	2443068	-	1278	1452	1108	1155	2189	181	1045
gene-SAOUHSC_02659	CP000253.1	2443229	2443852	+	624	18568	12915	3095	4258	144	15541
gene-SAOUHSC_02660	CP000253.1	2443898	2444842	+	945	26265	17593	4343	4757	245	22961
gene-SAOUHSC_02661	CP000253.1	2444928	2446178	-	1251	7702	6945	628	351	58	4929
gene-SAOUHSC_02662	CP000253.1	2446156	2446371	-	216	800	891	53	72	18	540
gene-SAOUHSC_02663	CP000253.1	2446357	2446938	+	582	1707	1461	3133	3366	283	1364
gene-SAOUHSC_02664	CP000253.1	2448426	2450531	+	2106	4961	3447	3945	5108	309	4301
gene-SAOUHSC_02665	CP000253.1	2450602	2451024	+	423	6663	6080	15105	15149	1849	4489
gene-SAOUHSC_02666	CP000253.1	2451289	2451645	+	357	870	622	2090	2586	153	633
gene-SAOUHSC_02667	CP000253.1	2452049	2453326	-	1278	19724	15535	16579	23463	3946	16911
gene-SAOUHSC_02668	CP000253.1	2453508	2453873	-	366	306	201	1177	1376	50	197
gene-SAOUHSC_02669	CP000253.1	2454271	2454717	+	447	5022	3565	7323	9790	494	3590
gene-SAOUHSC_02670	CP000253.1	2454933	2455361	+	429	5064	3605	3413	4391	211	4316
gene-SAOUHSC_02671	CP000253.1	2455468	2456637	-	1170	1329	1153	1421	5864	428	1039
gene-SAOUHSC_02672	CP000253.1	2457007	2457645	+	639	357	225	176	224	16	275
gene-SAOUHSC_02673	CP000253.1	2457715	2457921	+	207	117	74	49	60	14	75
gene-SAOUHSC_02674	CP000253.1	2457900	2458640	+	741	604	376	306	497	31	527
gene-SAOUHSC_02675	CP000253.1	2458898	2459500	-	603	2229	1453	1445	2064	226	1581
gene-SAOUHSC_02676	CP000253.1	2459574	2460608	-	1035	3936	3068	3473	5174	761	3093
gene-SAOUHSC_02677	CP000253.1	2460632	2461084	-	453	1696	1299	1967	2824	281	1328
gene-SAOUHSC_02678	CP000253.1	2461104	2461781	-	678	813	639	1135	1546	104	573
gene-SAOUHSC_02679	CP000253.1	2461774	2462364	-	591	212	123	423	657	46	122
gene-SAOUHSC_02680	CP000253.1	2462342	2463787	-	1446	807	530	1618	2209	536	474
gene-SAOUHSC_02681	CP000253.1	2463891	2467580	-	3690	1447	873	2219	2983	595	740
gene-SAOUHSC_02682	CP000253.1	2467889	2468866	-	978	1460	1026	1573	3085	587	974
gene-SAOUHSC_02683	CP000253.1	2468857	2469171	-	315	220	166	304	619	204	166
gene-SAOUHSC_02684	CP000253.1	2469175	2471580	-	2406	1451	1048	1363	2524	446	1014
gene-SAOUHSC_02685	CP000253.1	2471646	2472377	-	732	399	189	142	295	46	251
gene-SAOUHSC_02686	CP000253.1	2472607	2473143	-	537	615	408	633	1187	155	394
gene-SAOUHSC_02687	CP000253.1	2473376	2474200	-	825	1347	1079	3749	4808	475	936
gene-SAOUHSC_02688	CP000253.1	2474417	2474599	-	183	12	10	56	147	17	18
gene-SAOUHSC_02689	CP000253.1	2474683	2475150	-	468	175	121	488	530	38	129
gene-SAOUHSC_02690	CP000253.1	2475336	2476886	-	1551	21320	12914	2487	4252	485	13476
gene-SAOUHSC_02691	CP000253.1	2477181	2477447	-	267	6689	5261	1985	2164	290	4838
gene-SAOUHSC_02692	CP000253.1	2477447	2477698	-	252	3455	2726	1029	1725	72	2436
gene-SAOUHSC_02693	CP000253.1	2477863	2477964	-	102	64	37	46	22	2	35
gene-SAOUHSC_02694	CP000253.1	2477971	2478570	-	600	2458	1857	2742	4380	211	1993
gene-SAOUHSC_02695	CP000253.1	2478589	2478939	-	351	727	623	1135	1243	134	627
gene-SAOUHSC_02696	CP000253.1	2479206	2480456	+	1251	3046	2054	566	600	47	2574
gene-SAOUHSC_02697	CP000253.1	2480553	2481284	-	732	45315	30930	9127	14849	4568	36823
gene-SAOUHSC_02698	CP000253.1	2481281	2482000	-	720	22632	15342	5795	9289	2888	18364
gene-SAOUHSC_02699	CP000253.1	2481981	2482760	-	780	18503	11298	4606	8506	1518	15396
gene-SAOUHSC_02700	CP000253.1	2482881	2484239	-	1359	4945	4743	6336	12428	971	4308
gene-SAOUHSC_02701	CP000253.1	2484250	2484393	-	144	113	87	112	188	3	90
gene-SAOUHSC_02702	CP000253.1	2484494	2484598	+	105	4688	1837	166	220	13	1225
gene-SAOUHSC_02703	CP000253.1	2484752	2485438	-	687	8126	5814	14563	20205	2137	4770
gene-SAOUHSC_02704	CP000253.1	2485765	2486631	-	867	3094	2111	2201	2504	238	2594
gene-SAOUHSC_02705	CP000253.1	2487184	2487288	-	105	22	15	39	74	4	31
gene-SAOUHSC_02706	CP000253.1	2487383	2488693	+	1311	23881	22073	28925	43453	2567	15097
gene-SAOUHSC_02707	CP000253.1	2488633	2488815	-	183	179	99	160	92	13	127
gene-SAOUHSC_02708	CP000253.1	2489229	2490158	+	930	5967	3916	12929	21429	1062	2201
gene-SAOUHSC_02709	CP000253.1	2490726	2491673	+	948	12519	8518	15173	21971	1011	5313
gene-SAOUHSC_02710	CP000253.1	2491675	2492652	+	978	14448	10308	12012	15685	1047	5789
gene-SAOUHSC_02711	CP000253.1	2492704	2493171	-	468	299	193	183	234	9	200
gene-SAOUHSC_02712	CP000253.1	2493182	2493874	-	693	620	430	406	620	60	423
gene-SAOUHSC_02713	CP000253.1	2493885	2495000	-	1116	630	414	393	497	43	448
gene-SAOUHSC_02714	CP000253.1	2494978	2495985	-	1008	494	331	217	307	48	322
gene-SAOUHSC_02715	CP000253.1	2495987	2497345	-	1359	488	270	124	96	14	280
gene-SAOUHSC_02716	CP000253.1	2497323	2498009	-	687	166	111	37	28	4	95
gene-SAOUHSC_A02577	CP000253.1	2498063	2498230	-	168	13	8	5	5	0	16
gene-SAOUHSC_02717	CP000253.1	2498230	2498373	-	144	7	4	4	1	1	4
gene-SAOUHSC_02718	CP000253.1	2498461	2500194	-	1734	865	398	261	441	33	574
gene-SAOUHSC_02719	CP000253.1	2500219	2501982	-	1764	447	266	178	194	42	338
gene-SAOUHSC_02720	CP000253.1	2502476	2502583	-	108	0	1	5	1	1	6
gene-SAOUHSC_02721	CP000253.1	2502610	2502717	-	108	6532	4540	4560	1791	730	3241
gene-SAOUHSC_02722	CP000253.1	2502851	2503237	-	387	954	650	1035	843	90	801
gene-SAOUHSC_02723	CP000253.1	2503505	2504647	+	1143	20910	19212	5171	4658	1863	20622
gene-SAOUHSC_02724	CP000253.1	2504707	2505366	+	660	40949	38304	8342	10107	933	45296
gene-SAOUHSC_02725	CP000253.1	2505548	2506759	+	1212	4276	3660	11959	13240	2630	2899
gene-SAOUHSC_02726	CP000253.1	2506882	2507355	-	474	269	266	441	771	243	219
gene-SAOUHSC_02727	CP000253.1	2507555	2508124	+	570	2431	1778	4571	6205	1604	943
gene-SAOUHSC_02728	CP000253.1	2508187	2508993	-	807	898	607	604	1124	93	518
gene-SAOUHSC_02729	CP000253.1	2509280	2510689	+	1410	2196	2492	5277	7737	1148	1610
gene-SAOUHSC_02731	CP000253.1	2510827	2512905	+	2079	6300	4071	8608	13546	836	5083
gene-SAOUHSC_02732	CP000253.1	2512984	2513085	-	102	2	2	7	6	0	4
gene-SAOUHSC_02733	CP000253.1	2513045	2514874	-	1830	8712	6495	16504	25243	3401	5027
gene-SAOUHSC_02734	CP000253.1	2514968	2515072	-	105	2	5	1	0	0	4
gene-SAOUHSC_02736	CP000253.1	2515106	2516602	+	1497	3854	2506	3598	3998	313	2823
gene-SAOUHSC_02737	CP000253.1	2516694	2517545	-	852	2089	1739	1418	1695	346	1107
gene-SAOUHSC_02738	CP000253.1	2517701	2517898	+	198	118	69	128	225	11	52
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	807	602	1861	2959	1110	482
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	1924	1462	8724	9872	1336	1095
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	2228	1385	841	1131	276	1393
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	2113	1371	871	1209	179	1532
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	755	444	346	583	109	495
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	1259	767	696	1517	430	808
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	27	24	5	8	1	14
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	84	52	21	17	5	57
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	3179	2051	1570	1900	106	2410
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	8197	5912	3223	4423	752	6605
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	5241	4963	15469	18567	5617	3599
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	7826	5719	3108	3039	741	6359
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	2488	2226	3602	3925	948	1686
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	1004	1026	1540	1443	731	750
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	6486	5117	6835	7237	3262	4911
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	6038	3666	4086	3120	198	5897
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	7091	5043	5392	6400	97	5939
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	199	115	81	98	7	134
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	2722	1843	3625	5229	296	1900
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	1800	1246	2038	3145	740	1079
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	607	400	857	1048	107	478
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	4938	3113	886	1200	273	2938
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	1722	1148	190	303	117	1193
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	1265	1006	161	276	63	750
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	767	676	119	143	25	521
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	2788	1564	541	984	133	1733
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	8641	5708	1407	3002	288	5559
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	2813	1972	173	307	34	1586
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	2851	1951	189	391	38	1504
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	3103	2082	219	398	77	1539
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	408	320	1524	1785	360	400
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	2750	3125	7915	14058	7804	1885
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	3027	2609	10891	17613	2051	2033
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	2858	3158	11378	14890	1032	2291
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	469	292	570	871	76	322
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	129	84	309	556	37	88
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	21	14	30	100	3	11
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	260	133	874	1580	186	126
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	605	482	1940	4133	739	336
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	913	1094	3528	6098	722	588
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	749	496	2345	3389	3401	462
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	2745	1871	9073	8349	474	1209
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	196	151	148	216	13	140
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	503	355	529	786	142	392
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	169	98	140	238	28	113
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	144	89	170	210	12	103
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	62	41	75	85	4	32
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	536	378	615	925	196	374
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	481	283	596	1001	94	367
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	288	200	415	545	96	178
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	2555	1307	2035	2471	225	2011
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	170	109	259	445	39	133
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	1777	1060	1368	1765	227	1128
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	286	148	428	733	29	145
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	91	66	132	136	11	47
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	18	11	49	68	6	24
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	651	383	546	808	64	452
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	4684	3128	2296	3653	1552	3748
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	21	8	18	7	0	20
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	20	13	24	18	1	22
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	1585	994	1463	2020	555	1134
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	14815	26891	17261	9177	2098	17019
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	11078	16862	18374	16814	4593	11533
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	14	13	15	20	0	5
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	13	6	2	1	0	9
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	5634	6764	2092	4024	1078	4327
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	3335	3886	2254	4090	1593	2471
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	1688	1564	2713	3811	2093	1097
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	3666	2922	3488	6280	1141	2432
gene-SAOUHSC_02811	CP000253.1	2589722	2590414	-	693	1008	793	1901	3626	213	737
gene-SAOUHSC_02812	CP000253.1	2590645	2591061	-	417	13141	11104	34513	47006	14656	8919
gene-SAOUHSC_02813	CP000253.1	2591200	2592045	-	846	4037	3189	2890	2126	131	3552
gene-SAOUHSC_02814	CP000253.1	2591843	2593093	-	1251	6845	5330	4459	2329	194	5651
gene-SAOUHSC_02815	CP000253.1	2593502	2594779	-	1278	9758	10568	23335	24984	4790	7803
gene-SAOUHSC_02816	CP000253.1	2595326	2595937	+	612	690	503	1535	2620	80	425
gene-SAOUHSC_02817	CP000253.1	2595946	2596044	-	99	1	0	0	0	0	0
gene-SAOUHSC_02818	CP000253.1	2596034	2597197	-	1164	913	541	605	915	100	535
gene-SAOUHSC_02819	CP000253.1	2597190	2597648	-	459	170	125	84	185	15	137
gene-SAOUHSC_02820	CP000253.1	2598082	2598777	+	696	592	329	1075	1785	413	448
gene-SAOUHSC_02821	CP000253.1	2598779	2599549	+	771	508	316	947	1590	154	382
gene-SAOUHSC_02822	CP000253.1	2599922	2601886	+	1965	4011	3160	6890	9635	1304	1832
gene-SAOUHSC_A02680	CP000253.1	2601899	2602111	+	213	492	407	505	984	91	260
gene-SAOUHSC_02823	CP000253.1	2602404	2603309	+	906	1439	1142	3381	4500	312	945
gene-SAOUHSC_02824	CP000253.1	2603414	2604007	-	594	674	432	421	576	349	395
gene-SAOUHSC_02825	CP000253.1	2604029	2604901	-	873	392	296	263	414	188	294
gene-SAOUHSC_02826	CP000253.1	2605075	2605509	-	435	1418	990	809	1136	61	810
gene-SAOUHSC_02827	CP000253.1	2605736	2606020	+	285	892	650	1813	1454	295	505
gene-SAOUHSC_02828	CP000253.1	2606191	2606997	+	807	6364	4944	1261	1841	396	5598
gene-SAOUHSC_02829	CP000253.1	2607117	2607788	-	672	2854	2373	1112	837	112	1836
gene-SAOUHSC_02830	CP000253.1	2608103	2609050	+	948	17409	8997	2065	834	85	15177
gene-SAOUHSC_02831	CP000253.1	2609299	2610099	-	801	819	584	377	405	62	645
gene-SAOUHSC_02832	CP000253.1	2610420	2611055	+	636	104	33	48	79	6	138
gene-SAOUHSC_02833	CP000253.1	2611061	2611792	+	732	585	294	220	319	17	490
gene-SAOUHSC_02834	CP000253.1	2611952	2612572	-	621	3181	1963	3933	6124	361	2181
gene-SAOUHSC_02836	CP000253.1	2612766	2613257	+	492	1004	706	1652	2010	301	689
gene-SAOUHSC_02837	CP000253.1	2613695	2613865	-	171	296	203	1072	2073	124	235
gene-SAOUHSC_02838	CP000253.1	2613927	2614025	-	99	95	47	40	30	5	61
gene-SAOUHSC_02839	CP000253.1	2614044	2614943	-	900	5704	5238	1523	2077	758	4314
gene-SAOUHSC_02840	CP000253.1	2614957	2615637	-	681	2565	2431	646	771	104	2087
gene-SAOUHSC_02841	CP000253.1	2615640	2616635	-	996	4899	4459	1522	1641	191	3563
gene-SAOUHSC_02842	CP000253.1	2617234	2617437	+	204	276	156	208	121	19	183
gene-SAOUHSC_02843	CP000253.1	2617620	2618555	+	936	589	437	1978	3656	242	426
gene-SAOUHSC_02844	CP000253.1	2618637	2619605	-	969	3599	3078	6302	11175	2914	1642
gene-SAOUHSC_02845	CP000253.1	2619738	2620082	-	345	823	637	1291	1733	304	318
gene-SAOUHSC_02846	CP000253.1	2620124	2620534	-	411	1059	747	1803	2741	302	426
gene-SAOUHSC_02848	CP000253.1	2620914	2622980	-	2067	14417	8027	61897	61727	13932	9141
gene-SAOUHSC_02849	CP000253.1	2623281	2625020	-	1740	17900	24858	65656	110551	27882	11843
gene-SAOUHSC_02850	CP000253.1	2625067	2625756	-	690	4235	6260	14922	32484	13631	3106
gene-SAOUHSC_02851	CP000253.1	2625749	2626144	-	396	159	90	59	55	3	69
gene-SAOUHSC_02852	CP000253.1	2626357	2627184	-	828	1251	790	1437	1492	357	755
gene-SAOUHSC_02853	CP000253.1	2627402	2627620	+	219	40857	32246	58640	26977	5695	20097
gene-SAOUHSC_02855	CP000253.1	2628010	2628441	+	432	857	843	620	482	56	853
gene-SAOUHSC_02856	CP000253.1	2628706	2628810	-	105	180	127	1613	2601	132	196
gene-SAOUHSC_02857	CP000253.1	2628973	2629107	-	135	52	45	747	822	185	68
gene-SAOUHSC_02858	CP000253.1	2629201	2629458	-	258	166	169	1994	2519	394	158
gene-SAOUHSC_02859	CP000253.1	2630037	2631314	-	1278	3492	2918	3334	4471	1649	2311
gene-SAOUHSC_02860	CP000253.1	2631568	2632734	+	1167	11520	11333	19366	17890	3815	7163
gene-SAOUHSC_02861	CP000253.1	2632904	2633425	-	522	1774	1531	2218	2954	1487	1084
gene-SAOUHSC_02862	CP000253.1	2633834	2635939	+	2106	7920	8986	24929	39308	15225	4756
gene-SAOUHSC_02863	CP000253.1	2636008	2636178	-	171	312	220	104	153	19	230
gene-SAOUHSC_02864	CP000253.1	2636191	2638185	-	1995	2222	1550	874	1186	218	1431
gene-SAOUHSC_02865	CP000253.1	2638197	2638424	-	228	236	170	144	226	10	148
gene-SAOUHSC_02866	CP000253.1	2638640	2641108	-	2469	2782	1927	2677	4330	561	1823
gene-SAOUHSC_02867	CP000253.1	2641274	2641822	+	549	2796	2174	1789	2408	188	2190
gene-SAOUHSC_02868	CP000253.1	2641899	2642066	-	168	289	254	332	631	64	261
gene-SAOUHSC_02869	CP000253.1	2642178	2643722	-	1545	16217	18940	22603	32767	5698	9236
gene-SAOUHSC_02871	CP000253.1	2643912	2644511	-	600	525	422	654	1173	362	351
gene-SAOUHSC_02872	CP000253.1	2644750	2644941	+	192	22060	14562	2206	5310	385	19856
gene-SAOUHSC_02873	CP000253.1	2645181	2647589	+	2409	12281	10078	5968	6119	963	7926
gene-SAOUHSC_02874	CP000253.1	2647869	2648075	+	207	1488	1228	1061	1094	76	911
gene-SAOUHSC_02875	CP000253.1	2648165	2649163	-	999	1874	1567	4250	7267	1166	1197
gene-SAOUHSC_02876	CP000253.1	2649186	2650340	-	1155	1515	1431	4758	7594	2231	825
gene-SAOUHSC_02877	CP000253.1	2650767	2652275	-	1509	1930	1771	5008	10175	4608	1157
gene-SAOUHSC_02879	CP000253.1	2652287	2653150	-	864	741	743	2631	4460	803	451
gene-SAOUHSC_02880	CP000253.1	2653187	2654314	-	1128	1296	1349	5286	9398	4644	727
gene-SAOUHSC_02881	CP000253.1	2654320	2655813	-	1494	1519	1462	7047	10174	5307	837
gene-SAOUHSC_02882	CP000253.1	2655806	2656294	-	489	193	182	1515	2062	299	143
gene-SAOUHSC_02883	CP000253.1	2656469	2657236	-	768	1637	2147	846	1107	625	2069
gene-SAOUHSC_02885	CP000253.1	2657597	2659408	-	1812	37239	25493	9532	11624	1570	39021
gene-SAOUHSC_02886	CP000253.1	2659920	2660408	-	489	117	95	53	83	10	206
gene-SAOUHSC_02887	CP000253.1	2660684	2661385	-	702	27055	32657	12104	8263	4405	48519
gene-SAOUHSC_02888	CP000253.1	2661993	2663048	-	1056	826	667	10951	12190	2497	599
gene-SAOUHSC_02889	CP000253.1	2663175	2663303	-	129	16	8	9	18	1	5
gene-SAOUHSC_02890	CP000253.1	2663260	2663397	+	138	11	12	11	7	2	7
gene-SAOUHSC_02891	CP000253.1	2663458	2664027	+	570	1357	913	883	1226	67	1178
gene-SAOUHSC_02892	CP000253.1	2664225	2664725	+	501	969	823	783	1717	375	529
gene-SAOUHSC_02893	CP000253.1	2664945	2665175	+	231	1319	1072	841	2140	160	818
gene-SAOUHSC_02894	CP000253.1	2665325	2665702	-	378	914	613	896	1755	541	704
gene-SAOUHSC_02895	CP000253.1	2665719	2666540	-	822	1080	597	998	1583	353	844
gene-SAOUHSC_02896	CP000253.1	2666560	2666859	-	300	379	215	246	410	67	278
gene-SAOUHSC_02897	CP000253.1	2666990	2667547	+	558	471	379	736	1179	78	288
gene-SAOUHSC_02898	CP000253.1	2667540	2668244	+	705	844	670	997	1166	246	495
gene-SAOUHSC_02899	CP000253.1	2668342	2669352	+	1011	2296	2174	4330	5963	1467	1312
gene-SAOUHSC_02900	CP000253.1	2669372	2670202	+	831	4311	4275	13242	17509	8117	2677
gene-SAOUHSC_02901	CP000253.1	2670349	2671239	-	891	4173	1633	480	533	97	2124
gene-SAOUHSC_02902	CP000253.1	2671337	2671855	-	519	872	334	77	90	8	401
gene-SAOUHSC_02903	CP000253.1	2671852	2672655	-	804	2064	885	297	417	52	934
gene-SAOUHSC_02904	CP000253.1	2672670	2673776	-	1107	3830	1638	347	334	54	1839
gene-SAOUHSC_02905	CP000253.1	2674110	2674406	-	297	157	105	160	206	23	153
gene-SAOUHSC_02906	CP000253.1	2674394	2674762	-	369	422	316	337	529	74	336
gene-SAOUHSC_02907	CP000253.1	2674777	2675055	-	279	231	157	195	281	8	155
gene-SAOUHSC_02908	CP000253.1	2675397	2676263	-	867	1290	959	4150	6470	2855	826
gene-SAOUHSC_02909	CP000253.1	2676481	2677545	+	1065	2722	2421	3460	4343	847	1913
gene-SAOUHSC_02910	CP000253.1	2677700	2677975	+	276	1682	1211	2308	3952	317	1193
gene-SAOUHSC_02911	CP000253.1	2678161	2678883	-	723	817	486	546	537	48	507
gene-SAOUHSC_02912	CP000253.1	2679237	2679686	+	450	1586	1459	3135	2177	458	960
gene-SAOUHSC_02913	CP000253.1	2679767	2680354	-	588	765	639	538	820	63	576
gene-SAOUHSC_02914	CP000253.1	2680332	2680430	-	99	36	29	18	8	0	31
gene-SAOUHSC_02915	CP000253.1	2680487	2682169	+	1683	1589	1278	1209	1442	331	1126
gene-SAOUHSC_02916	CP000253.1	2682298	2682669	-	372	4025	3068	2105	3443	236	3658
gene-SAOUHSC_02918	CP000253.1	2682683	2683534	-	852	5943	4745	4210	7907	1698	5384
