# Program:featureCounts v1.4.6-p3; Command:"../subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-s" "1" "-T" "2" "-a" "../annotation.gff" "-o" "counts_final.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	941	660	2170	3461	1177	544
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	1683	1329	8607	9664	1321	951
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	2103	1316	768	1010	256	1324
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	1944	1275	808	1169	178	1429
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	703	419	328	568	109	470
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	951	620	643	1478	420	662
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	7	7	0	1	0	7
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	18	18	9	6	2	13
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	3079	1983	1549	1883	105	2337
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	6024	4256	2483	3766	508	4808
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	4432	4410	15346	18439	5603	2959
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	7196	5059	2287	2459	556	5816
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	2302	2102	3524	3857	935	1565
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	893	915	1509	1420	725	681
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	6238	4933	6790	7193	3255	4730
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	6003	3644	4025	3060	192	5859
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	7068	5030	5370	6374	95	5925
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	49	33	25	33	3	41
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	2692	1826	3615	5202	295	1872
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	1571	1048	1911	3052	720	889
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	529	350	792	943	103	427
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	4781	2997	787	1117	265	2826
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	1623	1077	159	267	116	1115
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	1097	889	110	224	55	659
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	590	543	74	97	18	395
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	2598	1446	457	899	129	1630
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	8352	5505	1345	2943	284	5324
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	2624	1864	139	297	34	1478
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	2656	1842	149	356	34	1391
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	2863	1959	165	344	67	1401
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	403	314	1522	1785	360	396
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	2697	3077	7907	14051	7803	1861
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	2536	2151	9684	16527	1685	1710
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	2788	3115	11080	14235	998	2216
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	453	278	500	768	73	299
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	112	71	285	502	37	75
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	21	9	25	99	2	9
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	247	128	849	1547	182	115
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	458	410	1870	4063	735	251
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	877	1073	3459	5997	698	570
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	138	114	457	523	275	130
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	2524	1688	8969	8292	453	1079
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	31	26	13	6	0	32
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	400	286	469	759	151	313
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	117	70	109	196	26	77
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	134	81	166	210	11	92
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	54	33	72	84	4	26
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	325	217	484	839	179	228
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	275	167	466	874	84	200
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	227	175	393	533	94	151
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	2416	1243	2007	2441	225	1897
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	139	93	250	434	37	106
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	1377	859	1210	1593	205	869
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	223	104	409	711	26	97
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	82	62	130	134	11	44
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	13	11	44	65	6	23
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	441	265	462	696	59	294
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	4252	2847	2248	3621	1550	3451
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	17	7	18	7	0	20
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	14	12	22	13	0	14
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	1541	975	1452	2017	555	1110
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	14486	26607	17078	9067	2070	16848
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	10637	16555	18146	16648	4512	11245
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	3	8	13	19	0	1
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	4	0	0	0	0	2
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	5389	6616	2027	3985	1068	4160
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	2984	3692	2192	4058	1578	2264
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	1570	1497	2694	3804	2093	1011
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	3413	2668	3298	6112	1122	2242
gene-SAOUHSC_02811	CP000253.1	2589722	2590414	-	693	899	731	1849	3580	211	666
gene-SAOUHSC_02812	CP000253.1	2590645	2591061	-	417	13073	11061	34477	46980	14650	8879
gene-SAOUHSC_02813	CP000253.1	2591200	2592045	-	846	3813	3028	2426	1470	104	3319
gene-SAOUHSC_02814	CP000253.1	2591843	2593093	-	1251	6636	5195	4298	2207	183	5493
gene-SAOUHSC_02815	CP000253.1	2593502	2594779	-	1278	9501	10398	23291	24937	4788	7626
gene-SAOUHSC_02816	CP000253.1	2595326	2595937	+	612	939	691	2189	3569	115	608
gene-SAOUHSC_02817	CP000253.1	2595946	2596044	-	99	1	0	0	0	0	0
gene-SAOUHSC_02818	CP000253.1	2596034	2597197	-	1164	829	466	553	839	97	478
gene-SAOUHSC_02819	CP000253.1	2597190	2597648	-	459	164	120	83	183	15	130
gene-SAOUHSC_02820	CP000253.1	2598082	2598777	+	696	413	218	950	1631	401	319
gene-SAOUHSC_02821	CP000253.1	2598779	2599549	+	771	360	241	820	1358	136	283
gene-SAOUHSC_02822	CP000253.1	2599922	2601886	+	1965	3661	2962	6683	9430	1246	1621
gene-SAOUHSC_A02680	CP000253.1	2601899	2602111	+	213	452	391	477	975	83	234
gene-SAOUHSC_02823	CP000253.1	2602404	2603309	+	906	1210	1001	3310	4399	307	824
gene-SAOUHSC_02824	CP000253.1	2603414	2604007	-	594	584	337	316	485	339	326
gene-SAOUHSC_02825	CP000253.1	2604029	2604901	-	873	269	216	244	397	186	226
gene-SAOUHSC_02826	CP000253.1	2605075	2605509	-	435	1356	943	795	1118	59	764
gene-SAOUHSC_02827	CP000253.1	2605736	2606020	+	285	857	625	1792	1427	294	488
gene-SAOUHSC_02828	CP000253.1	2606191	2606997	+	807	6272	4882	1220	1817	394	5533
gene-SAOUHSC_02829	CP000253.1	2607117	2607788	-	672	2755	2280	1087	815	111	1764
gene-SAOUHSC_02830	CP000253.1	2608103	2609050	+	948	17328	8950	2007	793	84	15128
gene-SAOUHSC_02831	CP000253.1	2609299	2610099	-	801	774	539	365	391	61	596
gene-SAOUHSC_02832	CP000253.1	2610420	2611055	+	636	86	22	34	41	2	112
gene-SAOUHSC_02833	CP000253.1	2611061	2611792	+	732	460	218	118	153	9	421
gene-SAOUHSC_02834	CP000253.1	2611952	2612572	-	621	3118	1936	3920	6115	361	2139
gene-SAOUHSC_02836	CP000253.1	2612766	2613257	+	492	428	305	529	577	121	304
gene-SAOUHSC_02837	CP000253.1	2613695	2613865	-	171	96	83	956	1945	118	68
gene-SAOUHSC_02838	CP000253.1	2613927	2614025	-	99	2	1	2	0	0	3
gene-SAOUHSC_02839	CP000253.1	2614044	2614943	-	900	5636	5209	1511	2069	757	4280
gene-SAOUHSC_02840	CP000253.1	2614957	2615637	-	681	2528	2412	640	762	104	2067
gene-SAOUHSC_02841	CP000253.1	2615640	2616635	-	996	4756	4374	1493	1626	189	3495
gene-SAOUHSC_02842	CP000253.1	2617234	2617437	+	204	220	124	176	91	19	154
gene-SAOUHSC_02843	CP000253.1	2617620	2618555	+	936	470	335	1773	3324	153	349
gene-SAOUHSC_02844	CP000253.1	2618637	2619605	-	969	3516	3030	6274	11151	2912	1583
gene-SAOUHSC_02845	CP000253.1	2619738	2620082	-	345	759	610	1271	1711	295	283
gene-SAOUHSC_02846	CP000253.1	2620124	2620534	-	411	905	660	1767	2702	296	313
gene-SAOUHSC_02848	CP000253.1	2620914	2622980	-	2067	14108	7868	61797	61632	13924	8989
gene-SAOUHSC_02849	CP000253.1	2623281	2625020	-	1740	17713	24753	65565	110467	27877	11724
gene-SAOUHSC_02850	CP000253.1	2625067	2625756	-	690	4086	6162	14892	32446	13626	3002
gene-SAOUHSC_02851	CP000253.1	2625749	2626144	-	396	62	40	21	23	3	28
gene-SAOUHSC_02852	CP000253.1	2626357	2627184	-	828	872	579	1305	1376	351	503
gene-SAOUHSC_02853	CP000253.1	2627402	2627620	+	219	40768	32180	58384	26829	5636	20059
gene-SAOUHSC_02855	CP000253.1	2628010	2628441	+	432	813	798	427	294	46	829
gene-SAOUHSC_02856	CP000253.1	2628706	2628810	-	105	177	127	1610	2599	132	196
gene-SAOUHSC_02857	CP000253.1	2628973	2629107	-	135	50	45	745	815	176	68
gene-SAOUHSC_02858	CP000253.1	2629201	2629458	-	258	151	159	1941	2448	388	146
gene-SAOUHSC_02859	CP000253.1	2630037	2631314	-	1278	3282	2781	3251	4421	1634	2199
gene-SAOUHSC_02860	CP000253.1	2631568	2632734	+	1167	11061	10941	18844	17306	3772	6869
gene-SAOUHSC_02861	CP000253.1	2632904	2633425	-	522	1553	1336	1970	2711	1421	957
gene-SAOUHSC_02862	CP000253.1	2633834	2635939	+	2106	7090	8382	24642	39044	15193	4216
gene-SAOUHSC_02863	CP000253.1	2636008	2636178	-	171	296	201	56	102	2	216
gene-SAOUHSC_02864	CP000253.1	2636191	2638185	-	1995	1977	1386	716	925	124	1245
gene-SAOUHSC_02865	CP000253.1	2638197	2638424	-	228	181	141	132	221	9	123
gene-SAOUHSC_02866	CP000253.1	2638640	2641108	-	2469	1843	1369	2341	4017	543	1209
gene-SAOUHSC_02867	CP000253.1	2641274	2641822	+	549	2746	2126	1749	2364	184	2153
gene-SAOUHSC_02868	CP000253.1	2641899	2642066	-	168	206	183	293	588	64	162
gene-SAOUHSC_02869	CP000253.1	2642178	2643722	-	1545	15504	18239	22455	32667	5681	8700
gene-SAOUHSC_02871	CP000253.1	2643912	2644511	-	600	369	280	607	1135	345	243
gene-SAOUHSC_02872	CP000253.1	2644750	2644941	+	192	21975	14520	2172	5287	385	19834
gene-SAOUHSC_02873	CP000253.1	2645181	2647589	+	2409	11657	9691	5578	5772	912	7576
gene-SAOUHSC_02874	CP000253.1	2647869	2648075	+	207	1373	1133	924	864	54	839
gene-SAOUHSC_02875	CP000253.1	2648165	2649163	-	999	1667	1377	4184	7212	1163	1022
gene-SAOUHSC_02876	CP000253.1	2649186	2650340	-	1155	1389	1344	4734	7578	2228	711
gene-SAOUHSC_02877	CP000253.1	2650767	2652275	-	1509	1823	1693	4978	10146	4602	1081
gene-SAOUHSC_02879	CP000253.1	2652287	2653150	-	864	653	705	2577	4428	801	397
gene-SAOUHSC_02880	CP000253.1	2653187	2654314	-	1128	1091	1233	5218	9350	4632	598
gene-SAOUHSC_02881	CP000253.1	2654320	2655813	-	1494	1323	1351	6910	10061	5284	722
gene-SAOUHSC_02882	CP000253.1	2655806	2656294	-	489	175	171	1494	2052	298	122
gene-SAOUHSC_02883	CP000253.1	2656469	2657236	-	768	1579	2094	807	1075	618	2022
gene-SAOUHSC_02885	CP000253.1	2657597	2659408	-	1812	36927	25306	9320	11370	1548	38792
gene-SAOUHSC_02886	CP000253.1	2659920	2660408	-	489	101	89	40	73	7	195
gene-SAOUHSC_02887	CP000253.1	2660684	2661385	-	702	26877	32532	12027	8198	4391	48408
gene-SAOUHSC_02888	CP000253.1	2661993	2663048	-	1056	509	465	10821	12081	2481	340
gene-SAOUHSC_02889	CP000253.1	2663175	2663303	-	129	7	3	9	18	2	2
gene-SAOUHSC_02890	CP000253.1	2663260	2663397	+	138	14	9	10	5	0	6
gene-SAOUHSC_02891	CP000253.1	2663458	2664027	+	570	1239	848	793	1115	60	1103
gene-SAOUHSC_02892	CP000253.1	2664225	2664725	+	501	753	702	666	1612	365	387
gene-SAOUHSC_02893	CP000253.1	2664945	2665175	+	231	1240	1007	806	2114	148	777
gene-SAOUHSC_02894	CP000253.1	2665325	2665702	-	378	888	596	885	1728	539	681
gene-SAOUHSC_02895	CP000253.1	2665719	2666540	-	822	1009	564	986	1573	352	808
gene-SAOUHSC_02896	CP000253.1	2666560	2666859	-	300	343	189	243	409	67	256
gene-SAOUHSC_02897	CP000253.1	2666990	2667547	+	558	322	285	708	1165	75	186
gene-SAOUHSC_02898	CP000253.1	2667540	2668244	+	705	571	518	937	1123	243	325
gene-SAOUHSC_02899	CP000253.1	2668342	2669352	+	1011	1912	1963	4226	5878	1445	1053
gene-SAOUHSC_02900	CP000253.1	2669372	2670202	+	831	3780	4012	13096	17325	8019	2360
gene-SAOUHSC_02901	CP000253.1	2670349	2671239	-	891	4049	1526	307	403	74	2043
gene-SAOUHSC_02902	CP000253.1	2671337	2671855	-	519	802	287	53	70	7	364
gene-SAOUHSC_02903	CP000253.1	2671852	2672655	-	804	1822	687	79	97	12	760
gene-SAOUHSC_02904	CP000253.1	2672670	2673776	-	1107	3431	1410	104	137	18	1585
gene-SAOUHSC_02905	CP000253.1	2674110	2674406	-	297	143	95	158	202	23	139
gene-SAOUHSC_02906	CP000253.1	2674394	2674762	-	369	347	276	325	521	73	295
gene-SAOUHSC_02907	CP000253.1	2674777	2675055	-	279	179	122	181	271	8	107
gene-SAOUHSC_02908	CP000253.1	2675397	2676263	-	867	990	777	4070	6395	2836	627
gene-SAOUHSC_02909	CP000253.1	2676481	2677545	+	1065	2572	2328	3350	4240	835	1821
gene-SAOUHSC_02910	CP000253.1	2677700	2677975	+	276	1671	1205	2292	3939	317	1187
gene-SAOUHSC_02911	CP000253.1	2678161	2678883	-	723	653	367	488	498	45	382
gene-SAOUHSC_02912	CP000253.1	2679237	2679686	+	450	1489	1395	3021	2034	437	900
gene-SAOUHSC_02913	CP000253.1	2679767	2680354	-	588	685	562	480	781	62	510
gene-SAOUHSC_02914	CP000253.1	2680332	2680430	-	99	15	9	4	2	0	11
gene-SAOUHSC_02915	CP000253.1	2680487	2682169	+	1683	1374	1085	1155	1399	324	950
gene-SAOUHSC_02916	CP000253.1	2682298	2682669	-	372	4009	3047	2094	3434	235	3643
gene-SAOUHSC_02918	CP000253.1	2682683	2683534	-	852	5892	4718	4196	7887	1697	5343
gene-SAOUHSC_02919	CP000253.1	2683527	2684318	-	792	4190	3765	4988	8493	1836	3698
gene-SAOUHSC_02920	CP000253.1	2684418	2685278	+	861	1272	967	3005	4102	1297	744
gene-SAOUHSC_02921	CP000253.1	2685364	2686068	-	705	1830	1235	1988	2862	702	1638
gene-SAOUHSC_02922	CP000253.1	2686346	2687305	-	960	1650	1210	6819	9471	3940	1079
gene-SAOUHSC_A02771	CP000253.1	2687866	2688060	-	195	20	17	14	18	4	9
gene-SAOUHSC_02923	CP000253.1	2687992	2689440	+	1449	4199	4817	61444	65441	10030	2432
gene-SAOUHSC_02924	CP000253.1	2689521	2690858	-	1338	1163	1243	16599	39265	5763	813
gene-SAOUHSC_02925	CP000253.1	2691116	2691532	+	417	88	83	926	1297	150	50
gene-SAOUHSC_02926	CP000253.1	2691655	2692545	+	891	12853	9107	25079	30544	3843	5254
gene-SAOUHSC_02927	CP000253.1	2692738	2694234	-	1497	42588	41547	78606	86879	41672	29751
gene-SAOUHSC_02928	CP000253.1	2694530	2694859	+	330	360	195	274	466	22	643
gene-SAOUHSC_02929	CP000253.1	2694919	2696517	-	1599	5240	4586	18917	27933	9889	2697
gene-SAOUHSC_02930	CP000253.1	2696711	2697154	-	444	965	923	3769	3946	756	616
gene-SAOUHSC_02931	CP000253.1	2697435	2697647	-	213	229	166	1667	1423	126	141
gene-SAOUHSC_02932	CP000253.1	2697925	2699634	-	1710	3026	2132	502	505	217	2286
gene-SAOUHSC_02933	CP000253.1	2699895	2701385	-	1491	18277	10906	517	526	155	13887
gene-SAOUHSC_02934	CP000253.1	2701454	2701549	+	96	5	1	1	1	0	4
gene-SAOUHSC_02935	CP000253.1	2701638	2702201	+	564	3683	2547	1822	3924	219	2837
gene-SAOUHSC_02936	CP000253.1	2702389	2703075	-	687	911	837	2333	4034	1389	765
gene-SAOUHSC_02937	CP000253.1	2703339	2704943	-	1605	4683	4630	1496	2103	418	4494
gene-SAOUHSC_02939	CP000253.1	2705093	2705254	+	162	6	2	2	0	1	7
gene-SAOUHSC_02940	CP000253.1	2705270	2705380	-	111	5	3	3	4	1	5
gene-SAOUHSC_02941	CP000253.1	2705480	2706016	-	537	1414	866	2904	7010	665	908
gene-SAOUHSC_02942	CP000253.1	2706013	2707863	-	1851	1982	1357	4378	12375	1447	1323
gene-SAOUHSC_02943	CP000253.1	2708110	2709480	-	1371	288	178	174	212	45	212
gene-SAOUHSC_02944	CP000253.1	2709802	2709897	-	96	789	397	218	316	41	594
gene-SAOUHSC_02945	CP000253.1	2709973	2710578	-	606	3222	2165	1064	1360	437	2322
gene-SAOUHSC_02947	CP000253.1	2710641	2712521	-	1881	3803	2453	1504	1998	309	2704
gene-SAOUHSC_02948	CP000253.1	2712716	2712808	+	93	11	6	14	20	2	11
gene-SAOUHSC_02949	CP000253.1	2712916	2713413	-	498	658	555	457	678	50	504
gene-SAOUHSC_A02794	CP000253.1	2713423	2713683	-	261	245	285	247	635	36	248
gene-SAOUHSC_02950	CP000253.1	2714065	2714178	-	114	9	3	12	26	2	4
gene-SAOUHSC_A02795	CP000253.1	2714168	2714338	+	171	2	0	1	0	0	0
gene-SAOUHSC_02953	CP000253.1	2714837	2716837	-	2001	1303	944	1758	2906	175	782
gene-SAOUHSC_02954	CP000253.1	2716834	2717589	-	756	269	253	794	1901	455	170
gene-SAOUHSC_02955	CP000253.1	2717697	2718584	-	888	1722	1425	2164	2875	378	1216
gene-SAOUHSC_02956	CP000253.1	2718595	2719260	-	666	1605	1345	2077	2400	231	1132
gene-SAOUHSC_02957	CP000253.1	2719286	2719486	-	201	605	526	772	1460	84	409
gene-SAOUHSC_A02801	CP000253.1	2719452	2719625	+	174	1	1	1	4	1	3
gene-SAOUHSC_02958	CP000253.1	2719684	2721108	+	1425	428	250	81	62	14	338
gene-SAOUHSC_02960	CP000253.1	2721178	2721288	+	111	4	2	5	1	0	3
gene-SAOUHSC_02961	CP000253.1	2721391	2721846	-	456	1067	886	2039	2765	322	806
gene-SAOUHSC_02962	CP000253.1	2722091	2722852	-	762	1065	952	2140	3757	269	897
gene-SAOUHSC_02963	CP000253.1	2722968	2725601	-	2634	75103	60156	93055	66555	54438	75497
gene-SAOUHSC_02964	CP000253.1	2725951	2726655	-	705	6407	5428	27234	48973	6637	8128
gene-SAOUHSC_02965	CP000253.1	2726754	2727695	-	942	5855	5573	33630	80362	28276	7525
gene-SAOUHSC_02967	CP000253.1	2727712	2729142	-	1431	3700	3447	37985	91194	27174	5427
gene-SAOUHSC_02968	CP000253.1	2729233	2730243	-	1011	1569	1617	22324	56395	17534	2346
gene-SAOUHSC_02969	CP000253.1	2730276	2731511	-	1236	1245	1282	18941	52983	23136	1899
gene-SAOUHSC_A02811	CP000253.1	2731688	2731855	-	168	0	1	1	0	0	2
gene-SAOUHSC_02970	CP000253.1	2731858	2732307	-	450	622	387	189	204	26	362
gene-SAOUHSC_02971	CP000253.1	2732674	2734170	-	1497	8940	5119	748	946	254	10417
gene-SAOUHSC_02972	CP000253.1	2734627	2735154	-	528	3571	2510	1791	1564	178	2028
gene-SAOUHSC_02973	CP000253.1	2735412	2735870	+	459	1004	684	312	343	25	845
gene-SAOUHSC_02974	CP000253.1	2736110	2737984	+	1875	1004	791	3367	6166	335	626
gene-SAOUHSC_02975	CP000253.1	2738061	2740013	+	1953	2707	2195	2983	5875	1938	1994
gene-SAOUHSC_02976	CP000253.1	2740027	2740965	+	939	3863	3109	2169	4487	433	2542
gene-SAOUHSC_02978	CP000253.1	2741077	2744058	-	2982	16900	12574	16982	25633	4440	13394
gene-SAOUHSC_02979	CP000253.1	2744269	2746128	+	1860	19614	17714	35634	48084	3773	11780
gene-SAOUHSC_02980	CP000253.1	2746395	2746955	-	561	11300	7928	4989	6023	983	8193
gene-SAOUHSC_02982	CP000253.1	2747123	2749030	-	1908	43397	31940	33728	47690	7573	33469
gene-SAOUHSC_02983	CP000253.1	2749272	2750630	-	1359	10278	7740	6670	9846	1063	7730
gene-SAOUHSC_02984	CP000253.1	2750623	2752131	-	1509	10884	8870	8837	13416	3154	8239
gene-SAOUHSC_02985	CP000253.1	2752149	2754539	-	2391	10966	8876	11092	16035	6645	8834
gene-SAOUHSC_02986	CP000253.1	2754529	2755488	-	960	2735	1800	393	473	53	2440
gene-SAOUHSC_02987	CP000253.1	2755466	2757034	-	1569	3884	2552	572	510	110	3044
gene-SAOUHSC_02988	CP000253.1	2757024	2758577	-	1554	2977	1954	442	426	84	2361
gene-SAOUHSC_02989	CP000253.1	2758588	2759799	-	1212	866	531	197	201	28	843
gene-SAOUHSC_02990	CP000253.1	2759929	2766744	-	6816	95479	69727	16572	14080	4441	78229
gene-SAOUHSC_02991	CP000253.1	2767289	2767981	-	693	1589	1019	2541	3882	1211	1088
gene-SAOUHSC_02992	CP000253.1	2768247	2768675	+	429	105	62	170	161	7	92
gene-SAOUHSC_02993	CP000253.1	2768662	2768964	+	303	83	43	107	151	11	63
gene-SAOUHSC_02994	CP000253.1	2769118	2769477	+	360	1210	1094	7735	9245	1565	829
gene-SAOUHSC_02995	CP000253.1	2769562	2770173	-	612	531	512	2380	4372	652	438
gene-SAOUHSC_02996	CP000253.1	2770252	2770728	-	477	132	82	96	146	24	90
gene-SAOUHSC_02997	CP000253.1	2770731	2771231	-	501	90	59	139	198	24	71
gene-SAOUHSC_02998	CP000253.1	2771466	2772233	-	768	840	407	133	168	11	765
gene-SAOUHSC_02999	CP000253.1	2772230	2772922	-	693	476	241	71	63	18	378
gene-SAOUHSC_03000	CP000253.1	2772939	2773601	-	663	85	43	17	15	1	113
gene-SAOUHSC_03001	CP000253.1	2774450	2775010	-	561	3692	2367	5502	7138	395	2359
gene-SAOUHSC_03002	CP000253.1	2775174	2776412	+	1239	175	137	56	41	21	102
gene-SAOUHSC_03003	CP000253.1	2776376	2776681	+	306	21	22	7	15	9	16
gene-SAOUHSC_03004	CP000253.1	2776678	2777550	+	873	98	72	60	102	9	56
gene-SAOUHSC_03005	CP000253.1	2777537	2778589	+	1053	468	186	211	451	8	379
gene-SAOUHSC_03006	CP000253.1	2779036	2781078	-	2043	46426	39639	19260	29011	6139	30940
gene-SAOUHSC_A02856	CP000253.1	2781764	2782003	+	240	7	3	5	11	1	11
gene-SAOUHSC_03008	CP000253.1	2782171	2783559	-	1389	2737	1870	2251	3425	1288	2331
gene-SAOUHSC_03009	CP000253.1	2783556	2784260	-	705	724	573	772	1313	502	685
gene-SAOUHSC_03010	CP000253.1	2784253	2784831	-	579	433	346	482	701	238	335
gene-SAOUHSC_03011	CP000253.1	2784828	2785406	-	579	382	276	481	736	151	352
gene-SAOUHSC_03012	CP000253.1	2785375	2786388	-	1014	695	539	997	1211	192	500
gene-SAOUHSC_03013	CP000253.1	2786404	2787654	-	1251	624	446	1343	1282	150	423
gene-SAOUHSC_03014	CP000253.1	2787647	2788261	-	615	195	130	560	478	113	110
gene-SAOUHSC_03015	CP000253.1	2788279	2789097	-	819	212	213	1609	1524	106	149
gene-SAOUHSC_03016	CP000253.1	2789402	2790526	-	1125	482	378	455	742	135	397
gene-SAOUHSC_03017	CP000253.1	2790644	2791141	-	498	131	98	299	624	92	92
gene-SAOUHSC_03018	CP000253.1	2791188	2792021	-	834	281	195	641	1083	110	181
gene-SAOUHSC_03019	CP000253.1	2792018	2793730	-	1713	846	735	2088	3874	477	465
gene-SAOUHSC_03020	CP000253.1	2793783	2794337	-	555	219	177	716	1351	217	131
gene-SAOUHSC_03021	CP000253.1	2794366	2795214	-	849	228	249	869	1362	266	147
gene-SAOUHSC_03022	CP000253.1	2795594	2796109	+	516	51478	34600	1714	2812	265	48082
gene-SAOUHSC_03023	CP000253.1	2796258	2797229	-	972	1862	1547	1626	4782	481	1247
gene-SAOUHSC_03024	CP000253.1	2797473	2798429	+	957	13076	9861	1652	2098	170	12664
gene-SAOUHSC_03025	CP000253.1	2798581	2799219	+	639	365	252	832	1508	458	215
gene-SAOUHSC_03026	CP000253.1	2799338	2800105	-	768	8498	5470	785	1230	76	7969
gene-SAOUHSC_03027	CP000253.1	2800095	2800433	-	339	3511	2980	284	696	82	3766
gene-SAOUHSC_03028	CP000253.1	2800600	2801064	+	465	707	599	3271	4243	1051	526
gene-SAOUHSC_03030	CP000253.1	2801302	2802720	+	1419	3658	3053	5144	5477	1566	2093
gene-SAOUHSC_03031	CP000253.1	2803133	2804041	-	909	904	684	1081	1655	81	626
gene-SAOUHSC_03032	CP000253.1	2804266	2804841	+	576	312	293	1034	1083	342	201
gene-SAOUHSC_03033	CP000253.1	2805006	2806022	+	1017	1456	1103	2107	2486	306	845
gene-SAOUHSC_03034	CP000253.1	2806265	2807059	+	795	1022	785	902	916	219	524
gene-SAOUHSC_03035	CP000253.1	2807193	2807705	-	513	2529	1405	5277	6513	803	1857
gene-SAOUHSC_03036	CP000253.1	2807988	2808746	+	759	197	138	177	1030	70	109
